sweep,max_energy_reldiff,max_ee_diff,converged_this_sweep,ref_edge,ref_energy,ref_energy_reldiff,ref_truncation_error,ref_lanczos_residual,ref_lanczos_retried,num_lanczos_retries
3,1.4955675044170391e-05,0.0001450192980761474,False,60,-79.77228081560736,3.622809161329954e-06,2.170486013142181e-12,3.774794790595233e-10,False,0
4,5.792219290867706e-06,0.00013068586020116416,False,60,-79.77235570170193,9.387483195233415e-07,9.985345883478658e-13,6.81081814746497e-10,False,0
