sweep,max_energy_reldiff,max_ee_diff,converged_this_sweep,ref_edge,ref_energy,ref_energy_reldiff,ref_truncation_error,ref_lanczos_residual,ref_lanczos_retried,num_lanczos_retries
3,5.293855012356019e-06,0.00012264596633726666,False,60,-79.77208185804398,3.5650744487636388e-06,1.8355872377640026e-11,3.076085115614492e-10,False,0
4,5.544668229440219e-06,0.0001490184397292088,False,60,-79.77214360290975,7.740159757574361e-07,2.616662442278539e-11,2.4504433269162965e-10,False,0
