node1,node2,energy,entanglement,error
0,32,0.0,0.0015643204250185589,0.0
1,33,0.0,0.0030865977701540395,0.0
2,32,0.0,0.004379176132563242,0.0
3,36,0.0,0.002459957415479217,0.0
4,34,0.0,0.003951498031431654,0.0
5,37,0.0,0.003018852310297982,0.0
6,36,0.0,0.004551580002235456,0.0
7,40,0.0,0.0029986920618835593,0.0
8,33,0.0,0.0030936793831667633,0.0
9,35,0.0,0.004722715140678504,0.0
10,34,0.0,0.0023673639707977793,0.0
11,37,0.0,0.0025493934131333783,0.0
12,35,0.0,0.0017884233601169418,0.0
13,41,0.0,0.004580593482842332,0.0
14,40,0.0,0.0034502414214677606,0.0
15,41,0.0,0.002064390157214124,0.0
16,38,0.0,0.0024776687046223,0.0
17,39,0.0,0.003315998790687005,0.0
18,38,0.0,0.004561305442624817,0.0
19,44,0.0,0.001872511139812942,0.0
20,42,0.0,0.0032178134539879127,0.0
21,45,0.0,0.001945207117704711,0.0
22,44,0.0,0.004618421510874805,0.0
23,46,0.0,0.0030734439393628513,0.0
24,39,0.0,0.0022045023533301756,0.0
25,43,0.0,0.004535140570528874,0.0
26,42,0.0,0.0022684211845725812,0.0
27,45,0.0,0.0018301236067435251,0.0
28,43,0.0,0.0020649988320437444,0.0
29,47,0.0,0.00437684800818264,0.0
30,46,0.0,0.0030752445262071347,0.0
31,47,0.0,0.0015641819807541938,0.0
32,48,-59.97817639422474,0.003150179928410827,-5.10702591327572e-15
33,48,-59.97817639422478,0.006077147130244724,-5.551115123125783e-15
34,49,-59.9780389158171,0.006218084558166174,-4.440892098500626e-15
35,49,-59.97803891581707,0.0033869331092023372,-4.6629367034256575e-15
36,50,-59.980334528641855,0.004168434695287698,1.6653345369377348e-15
37,50,-59.980334528641905,0.005443292594018586,2.220446049250313e-16
38,51,-59.9773076071468,0.004192442919191298,4.9960036108132044e-15
39,51,-59.97730760714681,0.005388828373292517,1.1102230246251565e-16
40,52,-59.97963288930236,0.006345276873703584,-7.105427357601002e-15
41,52,-59.9796328893021,0.003767343876301604,-1.5543122344752192e-15
42,53,-59.977175607054065,0.005398802810985989,-7.327471962526033e-15
43,53,-59.977175607054065,0.003725424306611565,-6.8833827526759706e-15
44,54,-59.980272740851234,0.003395575030078605,-1.3322676295501878e-15
45,54,-59.98027274085114,0.003543326401414245,-2.6645352591003757e-15
46,55,-59.980116827408466,0.006045535916372898,-5.10702591327572e-15
47,55,-59.98011682740853,0.0031478398714212944,-6.439293542825908e-15
48,56,-59.98061988874139,0.003389514606407953,-7.260858581048524e-14
50,57,-59.98267924059179,0.0059522131312613495,6.115108419635362e-12
49,56,-59.98138712192365,0.006378453806559379,5.566103133958222e-12
51,58,-59.98106517911632,0.00589140370839167,4.80337991604074e-12
52,57,-59.98280860993682,0.005522980922865242,5.435762950867229e-12
54,59,-59.984034406397825,0.006725496374600726,1.554034678719063e-11
53,58,-59.98095599443069,0.005490010328607858,5.698885807703391e-12
55,59,-59.98307127343596,0.0033768149459664516,-8.748557434046234e-14
56,60,-59.98537627401642,0.003456296106089878,-3.665956427312267e-13
57,60,-59.98635668949249,0.005774906206664861,1.8833619108704625e-09
58,61,-59.98676574649362,0.006194536471970924,1.6911632094718243e-09
59,61,-59.98682967606921,0.00441245945879789,4.674038933671909e-14
60,61,-59.988398289523836,0.005201940225722061,5.725653284827104e-10
