node1,node2,energy,entanglement,error
0,32,0.0,0.000730318170588749,0.0
1,33,0.0,0.0014238716830938557,0.0
2,32,0.0,0.0020335393886489685,0.0
3,36,0.0,0.0012150789835753235,0.0
4,34,0.0,0.0010919413859430023,0.0
5,37,0.0,0.001170411479376866,0.0
6,36,0.0,0.0020814093221690763,0.0
7,40,0.0,0.0013885082713741476,0.0
8,33,0.0,0.0014296356371785353,0.0
9,35,0.0,0.00211603996460604,0.0
10,34,0.0,0.0009522030333276373,0.0
11,37,0.0,0.0011445387577438174,0.0
12,35,0.0,0.000974765484961114,0.0
13,41,0.0,0.00207108847049164,0.0
14,40,0.0,0.0009041376636101012,0.0
15,41,0.0,0.000887556063474121,0.0
16,38,0.0,0.0012656407220538067,0.0
17,39,0.0,0.0013272936252925749,0.0
18,38,0.0,0.0020928093748133524,0.0
19,44,0.0,0.000916173168108888,0.0
20,42,0.0,0.001406302382852497,0.0
21,45,0.0,0.0014142115033046602,0.0
22,44,0.0,0.002121367061121723,0.0
23,46,0.0,0.0014220743296900753,0.0
24,39,0.0,0.0013220143882543393,0.0
25,43,0.0,0.002081799696131755,0.0
26,42,0.0,0.0013209628124725749,0.0
27,45,0.0,0.0009503132542672319,0.0
28,43,0.0,0.0008571077955336556,0.0
29,47,0.0,0.00203307235427056,0.0
30,46,0.0,0.0014218459067190249,0.0
31,47,0.0,0.0007302985809719383,0.0
32,48,-64.52733056203058,0.0014426933140364404,-1.5543122344752192e-15
33,48,-64.52733056203057,0.0028124978545407105,-3.552713678800501e-15
34,49,-64.52648727164289,0.00197486475420024,-6.217248937900877e-15
35,49,-64.52648727164281,0.0017062062432143803,-1.5543122344752192e-15
36,50,-64.52717488752236,0.001983247478495306,-7.105427357601002e-15
37,50,-64.5271748875224,0.0022648277077304013,2.220446049250313e-16
38,51,-64.52858065480355,0.002047065506746045,1.6653345369377348e-15
39,51,-64.52858065480338,0.002602775307907679,5.551115123125783e-16
40,52,-64.52722840264062,0.0022328380888262268,-1.7763568394002505e-15
41,52,-64.52722840264076,0.0016188529498967661,1.5543122344752192e-15
42,53,-64.527416993379,0.0026913704804284212,4.440892098500626e-16
43,53,-64.5274169933789,0.0015929107164034718,-2.220446049250313e-15
44,54,-64.52756636102731,0.00164334523205981,-8.881784197001252e-16
45,54,-64.5275663610275,0.002334774486672975,-1.1102230246251565e-15
46,55,-64.52814512103527,0.002802622530810255,-4.6629367034256575e-15
47,55,-64.52814512103531,0.0014422201234704213,-2.4424906541753444e-15
48,56,-64.52798371957326,0.0015396873159432359,5.116462808985034e-12
50,57,-64.52956576879718,0.002810458121725998,5.884307485715112e-09
49,56,-64.52791166106901,0.003095367776949072,4.790361884943195e-09
51,58,-64.52986562802957,0.0028103992619599597,5.9397227136770425e-09
52,57,-64.52959950089821,0.002398857938433173,2.65939170684959e-09
54,59,-64.5287213301872,0.003039594956520576,4.193108193994988e-09
53,58,-64.52979496619409,0.0024078038551449844,2.6673802056009777e-09
55,59,-64.52907618718501,0.0015455269253997234,1.0805467631769261e-11
56,60,-64.52908126127171,0.002000992385194108,1.5045742429720121e-12
57,60,-64.53127506228867,0.0025151285737951227,2.672732302144709e-08
58,61,-64.53106965694862,0.0029154813025789182,3.151230199005539e-08
59,61,-64.53012283769871,0.00197511752858981,4.2577052994374753e-13
60,61,-64.53035534398435,0.0027774986858103037,1.5968838029678523e-08
