sweep,max_energy_reldiff,max_ee_diff,converged_this_sweep,ref_edge,ref_energy,ref_energy_reldiff,ref_truncation_error,ref_lanczos_residual,ref_lanczos_retried,num_lanczos_retries
3,1.042909258308633e-05,0.00020600879912865684,False,60,-74.53065506963618,4.321388502148693e-06,8.838485499040871e-12,7.357830470960173e-10,False,0
4,7.746585468870748e-06,0.00020445739699596227,False,60,-74.53033943497155,4.234964315452672e-06,1.45461420686388e-12,1.5987078058229186e-09,False,0
