node1,node2,energy,entanglement,error
0,32,0.0,0.003606453815905107,0.0
1,33,0.0,0.007360215046057635,0.0
2,32,0.0,0.01021805307120929,0.0
3,36,0.0,0.005308233509626544,0.0
4,34,0.0,0.005547644670765087,0.0
5,37,0.0,0.007019817842030298,0.0
6,36,0.0,0.010987453936345313,0.0
7,40,0.0,0.006337058901778245,0.0
8,33,0.0,0.007296139764043598,0.0
9,35,0.0,0.011533977773868581,0.0
10,34,0.0,0.007069904703500592,0.0
11,37,0.0,0.0075883709276818485,0.0
12,35,0.0,0.005729420354672309,0.0
13,41,0.0,0.010911368848492326,0.0
14,40,0.0,0.005628054727951068,0.0
15,41,0.0,0.006933488420651831,0.0
16,38,0.0,0.005135558760668646,0.0
17,39,0.0,0.00834076161983435,0.0
18,38,0.0,0.011019529625965967,0.0
19,44,0.0,0.008278216857704234,0.0
20,42,0.0,0.008928240357526636,0.0
21,45,0.0,0.007185605792088828,0.0
22,44,0.0,0.012013760965153069,0.0
23,46,0.0,0.007376742806471038,0.0
24,39,0.0,0.006782942346235038,0.0
25,43,0.0,0.011199056777062925,0.0
26,42,0.0,0.0068678268981740625,0.0
27,45,0.0,0.009483687544682536,0.0
28,43,0.0,0.007403862353607806,0.0
29,47,0.0,0.010240832939403754,0.0
30,46,0.0,0.007422661404699536,0.0
31,47,0.0,0.003608461981834668,0.0
32,48,-55.9791466785971,0.007507139798998131,1.9984014443252818e-15
33,48,-55.97914667859727,0.01436100487645484,2.6645352591003757e-15
34,49,-55.98466637438553,0.012036074227279116,-8.881784197001252e-16
35,49,-55.98466637438533,0.009809227116841492,7.771561172376096e-16
36,50,-55.976287927266796,0.009517716862932579,3.3306690738754696e-15
37,50,-55.97628792726665,0.014260652742603153,-3.3306690738754696e-15
38,51,-55.97525073152993,0.009377723684690463,-2.220446049250313e-16
39,51,-55.975250731530025,0.014825341166932095,8.881784197001252e-16
40,52,-55.98411641633093,0.011327548059189436,6.661338147750939e-16
41,52,-55.98411641633082,0.011184965531184456,-2.220446049250313e-16
42,53,-55.9742763331001,0.015480683368310011,5.773159728050814e-15
43,53,-55.97427633310012,0.011887983313929516,-3.1086244689504383e-15
44,54,-55.998113468109,0.012876481265772817,1.4432899320127035e-15
45,54,-55.99811346810892,0.01603403911167881,5.551115123125783e-16
46,55,-55.980586386574146,0.014503386291898932,3.3306690738754696e-16
47,55,-55.980586386574316,0.007529692154981531,-4.440892098500626e-15
48,56,-55.98971662935202,0.008128278166087763,9.577738602217778e-11
50,57,-55.999458001095384,0.014496161121949921,2.2760077167394144e-07
49,56,-55.99109915241449,0.016722883195923705,3.6855545437752824e-07
51,58,-55.98437374073911,0.013020033373090106,2.043104637694526e-07
52,57,-56.00033900597661,0.0157576597268554,2.982219932112784e-07
54,59,-56.0017400521644,0.019409892439000886,4.424036640360285e-07
53,58,-55.98578409997098,0.015089789802568757,3.06298792884796e-07
55,59,-56.00161516453224,0.008270695353491613,2.0376167420010916e-10
56,60,-56.00279123031123,0.012285261429078648,3.1526992128050324e-10
57,60,-56.005798211254984,0.016667813292684044,1.4482221362133174e-06
58,61,-56.000311867480505,0.013782185045277106,9.758637120604874e-07
59,61,-56.009076896172076,0.013775576636777281,3.779894175437448e-10
60,61,-56.01246395379377,0.015104207025036415,6.703289221476894e-07
