node1,node2,energy,entanglement,error
0,32,0.0,0.001564297588897752,0.0
1,33,0.0,0.0030826546329523257,0.0
2,32,0.0,0.004378728741758202,0.0
3,36,0.0,0.0020347731418586864,0.0
4,34,0.0,0.003606589657326537,0.0
5,37,0.0,0.0027439459772848245,0.0
6,36,0.0,0.004535661178537747,0.0
7,40,0.0,0.0025448060640666436,0.0
8,33,0.0,0.0030758508685124327,0.0
9,35,0.0,0.004716368952516228,0.0
10,34,0.0,0.00225856107143324,0.0
11,37,0.0,0.002709726177440284,0.0
12,35,0.0,0.002024487688341632,0.0
13,41,0.0,0.004587977216460603,0.0
14,40,0.0,0.0038804525312370218,0.0
15,41,0.0,0.0023831044732579264,0.0
16,38,0.0,0.0019374075972754439,0.0
17,39,0.0,0.003164556824111298,0.0
18,38,0.0,0.004540878434666857,0.0
19,44,0.0,0.003174467201771252,0.0
20,42,0.0,0.003571205861904137,0.0
21,45,0.0,0.0023794100174853857,0.0
22,44,0.0,0.0047083691784262005,0.0
23,46,0.0,0.003073456253222158,0.0
24,39,0.0,0.002451236866973173,0.0
25,43,0.0,0.004558291423000045,0.0
26,42,0.0,0.0021485227875894493,0.0
27,45,0.0,0.0022049199521611516,0.0
28,43,0.0,0.0023918912408628255,0.0
29,47,0.0,0.004377194491209659,0.0
30,46,0.0,0.0030818629197800714,0.0
31,47,0.0,0.0015642036570774024,0.0
32,48,-59.97299764367561,0.00314972624221258,7.771561172376096e-16
33,48,-59.97299764367554,0.006054185142392363,-4.440892098500626e-15
34,49,-59.9735738049976,0.005749994485520023,-5.329070518200751e-15
35,49,-59.97357380499753,0.003664542487230975,-1.1102230246251565e-15
36,50,-59.9727808341622,0.003683589873443129,-2.6645352591003757e-15
37,50,-59.97278083416219,0.005304673418082688,1.7763568394002505e-15
38,51,-59.97349012150154,0.003583907433901603,-6.661338147750939e-16
39,51,-59.97349012150142,0.005442343876978928,-2.220446049250313e-16
40,52,-59.97162810177431,0.0062897035134763255,-6.439293542825908e-15
41,52,-59.97162810177439,0.004124779716955503,4.3298697960381105e-15
42,53,-59.975908367212135,0.005643077725185416,-1.5543122344752192e-15
43,53,-59.975908367211915,0.004101648718414985,2.1094237467877974e-15
44,54,-59.97965481087202,0.0048842474405663625,-6.661338147750939e-16
45,54,-59.97965481087206,0.004476639914880121,1.5543122344752192e-15
46,55,-59.97996106579543,0.006052890010105945,-2.6645352591003757e-15
47,55,-59.97996106579574,0.003148187039802083,-2.6645352591003757e-15
48,56,-59.97608497961103,0.0034169922138344035,-4.218847493575595e-15
50,57,-59.975421779583044,0.005260751646552389,9.087458563428186e-10
49,56,-59.9761776654885,0.006662334864089701,2.1937236471814003e-09
51,58,-59.97917430503206,0.005381724965814649,8.678897600589153e-10
52,57,-59.97542674157925,0.0057830571062550485,6.365317162249085e-10
54,59,-59.98273691569059,0.007980858146452467,2.3853423680719743e-09
53,58,-59.979647766868226,0.005878615629066349,6.637650429297537e-10
55,59,-59.982385205034404,0.003385906486380447,-1.6653345369377348e-14
56,60,-59.979784346662804,0.004338908425665954,6.726841306203823e-13
57,60,-59.979180814572686,0.006077057452219297,1.4007581428110427e-08
58,61,-59.98419549069513,0.005656554871433571,1.2027997819963332e-08
59,61,-59.984521281540836,0.005910889898693975,2.096212092794758e-12
60,61,-59.98555990952812,0.00495171885255483,5.061907559777978e-10
