sweep,max_energy_reldiff,max_ee_diff,converged_this_sweep,ref_edge,ref_energy,ref_energy_reldiff,ref_truncation_error,ref_lanczos_residual,ref_lanczos_retried,num_lanczos_retries
3,2.403208153300973e-05,0.00045030949903988177,False,60,-69.42613592654858,2.403208153300973e-05,3.4871816545489764e-10,2.3722738956268373e-09,False,0
4,3.241608671444851e-05,0.0002786194726256111,False,60,-69.42671589000065,8.353676095085305e-06,2.21947793477284e-10,3.765973798149144e-09,False,0
