sweep,max_energy_reldiff,max_ee_diff,converged_this_sweep,ref_edge,ref_energy,ref_energy_reldiff,ref_truncation_error,ref_lanczos_residual,ref_lanczos_retried,num_lanczos_retries
3,0.0002477013862010047,0.005878675988514938,False,60,-56.024658801115734,0.00012730848247910487,4.323268221195775e-08,8.920646538328489e-11,False,0
4,0.0002662136200939358,0.005698060376208364,False,60,-56.028710644308745,7.232249655264589e-05,7.713740768355848e-08,3.0462338284531244e-11,False,0
