sweep,max_energy_reldiff,max_ee_diff,converged_this_sweep,ref_edge,ref_energy,ref_energy_reldiff,ref_truncation_error,ref_lanczos_residual,ref_lanczos_retried,num_lanczos_retries
3,1.6242363334417753e-05,0.0002307425936910447,False,60,-74.52884884108984,5.909829494443741e-06,1.3555823130673161e-13,2.530627220639942e-10,False,0
4,9.60941246253011e-06,0.00024227318915596844,False,60,-74.5292583900554,5.495173639902262e-06,8.9562801619536e-12,3.236874233321398e-10,False,0
