node1,node2,energy,entanglement,error
0,32,0.0,0.0015642196767431647,0.0
1,33,0.0,0.0030901509385622915,0.0
2,32,0.0,0.004377503596591324,0.0
3,36,0.0,0.002068393587537001,0.0
4,34,0.0,0.003389385058989041,0.0
5,37,0.0,0.0029971988588541046,0.0
6,36,0.0,0.004602776835737553,0.0
7,40,0.0,0.0030391655966918703,0.0
8,33,0.0,0.00306412892157464,0.0
9,35,0.0,0.004748155720821549,0.0
10,34,0.0,0.0028519622222583536,0.0
11,37,0.0,0.004068671805034293,0.0
12,35,0.0,0.002142913515062945,0.0
13,41,0.0,0.00457892653027732,0.0
14,40,0.0,0.003668871774668713,0.0
15,41,0.0,0.001766014914652096,0.0
16,38,0.0,0.0020658859817364655,0.0
17,39,0.0,0.0028835333048024825,0.0
18,38,0.0,0.004546052864778536,0.0
19,44,0.0,0.0024781777960645747,0.0
20,42,0.0,0.002883060008117949,0.0
21,45,0.0,0.0033889618504131724,0.0
22,44,0.0,0.004751390929726745,0.0
23,46,0.0,0.003092350019664753,0.0
24,39,0.0,0.0028896968260582433,0.0
25,43,0.0,0.004527346705081871,0.0
26,42,0.0,0.0026418177981312667,0.0
27,45,0.0,0.002911123205903966,0.0
28,43,0.0,0.0017787135227024427,0.0
29,47,0.0,0.004378975518810003,0.0
30,46,0.0,0.003087135422046314,0.0
31,47,0.0,0.0015643073053018413,0.0
32,48,-59.97736733476259,0.0031485003243583993,-4.218847493575595e-15
33,48,-59.97736733476275,0.006050913748673952,-7.549516567451064e-15
34,49,-59.979002879898076,0.006068940318637039,-4.440892098500626e-15
35,49,-59.97900287989814,0.0038181420700566554,-4.6629367034256575e-15
36,50,-59.9768817885009,0.003790672938601805,-1.5543122344752192e-15
37,50,-59.976881788500826,0.006970445224087606,-7.327471962526033e-15
38,51,-59.98065284863834,0.003733904427045048,-5.10702591327572e-15
39,51,-59.980652848638364,0.005656524780597788,-1.176836406102666e-14
40,52,-59.97598412582686,0.006604179353392189,-1.6431300764452317e-14
41,52,-59.975984125827,0.0034179645919658838,-4.440892098500626e-15
42,53,-59.97906912987789,0.005383497004441843,-1.709743457922741e-14
43,53,-59.979069129877864,0.0033852853945708443,-4.6629367034256575e-15
44,54,-59.97744914662117,0.004203882776505674,5.551115123125783e-16
45,54,-59.97744914662114,0.006213255463059677,5.551115123125783e-16
46,55,-59.975743068238586,0.006076492009418873,-4.6629367034256575e-15
47,55,-59.975743068238714,0.003149979567672623,-5.10702591327572e-15
48,56,-59.98242626036002,0.0034474428377898325,-2.4935609133081016e-13
50,57,-59.979958960006805,0.005463653721278017,-3.82804898890754e-13
49,56,-59.98243058181025,0.007319917811886488,9.2148511043888e-15
51,58,-59.985333628519534,0.005280690144098517,-3.752553823233029e-13
52,57,-59.98035527371134,0.004595011436455409,-3.590461261637756e-13
54,59,-59.98213658710445,0.007603631910095181,4.3853809472693683e-14
53,58,-59.985444275597395,0.005209030277299811,-3.89910326248355e-13
55,59,-59.98213142832351,0.0034504335129911115,-2.473576898864849e-13
56,60,-59.98833346117104,0.006477992153028572,-1.4528378500244798e-12
57,60,-59.98744142995707,0.005566693427207152,1.2679857164243913e-12
58,61,-59.99036331025553,0.005932655994941683,1.5764056726652598e-12
59,61,-59.987962573855945,0.006130410633553322,-1.3149481503660354e-12
60,61,-59.99021038394125,0.0059396993033783456,2.0784485244007556e-12
