sweep,max_energy_reldiff,max_ee_diff,converged_this_sweep,ref_edge,ref_energy,ref_energy_reldiff,ref_truncation_error,ref_lanczos_residual,ref_lanczos_retried,num_lanczos_retries
3,0.0001497309670335234,0.0025349040927486804,False,60,-59.991308261135586,3.2684654832193516e-05,4.4898529338865956e-12,3.082034162148012e-10,False,0
4,8.192392924954994e-05,0.0015845905448951744,False,60,-59.98998927636611,2.1986264472473316e-05,4.887312776702402e-12,1.8501178964418498e-10,False,0
