sweep,max_energy_reldiff,max_ee_diff,converged_this_sweep,ref_edge,ref_energy,ref_energy_reldiff,ref_truncation_error,ref_lanczos_residual,ref_lanczos_retried,num_lanczos_retries
3,2.0012592092388815e-05,0.0004248447024613347,False,60,-69.42563291784893,1.4659250442417004e-06,6.118328066406775e-12,3.2458129087497388e-09,False,0
4,2.9754752207455937e-05,0.00035102905640415857,False,60,-69.42696863249435,1.9239502605739034e-05,3.117883728975812e-11,2.4510884458950016e-09,False,0
