node1,node2,energy,entanglement,error
0,32,0.0,0.0036073617531933912,0.0
1,33,0.0,0.007474748724257212,0.0
2,32,0.0,0.010228388973779293,0.0
3,36,0.0,0.006713776799665607,0.0
4,34,0.0,0.009458393103694954,0.0
5,37,0.0,0.007175612264192307,0.0
6,36,0.0,0.011211118777756638,0.0
7,40,0.0,0.00699503569655522,0.0
8,33,0.0,0.007275774151130032,0.0
9,35,0.0,0.01173077465672028,0.0
10,34,0.0,0.005763385347273841,0.0
11,37,0.0,0.010030830731495138,0.0
12,35,0.0,0.005552781321871198,0.0
13,41,0.0,0.0110744382687632,0.0
14,40,0.0,0.008897393645827525,0.0
15,41,0.0,0.0056297683836579685,0.0
16,38,0.0,0.006689948127440766,0.0
17,39,0.0,0.006716434857921588,0.0
18,38,0.0,0.010994605495511695,0.0
19,44,0.0,0.004696093983035607,0.0
20,42,0.0,0.006088504980500871,0.0
21,45,0.0,0.008920371031285887,0.0
22,44,0.0,0.011544955336330532,0.0
23,46,0.0,0.007267571867966506,0.0
24,39,0.0,0.007086405287027437,0.0
25,43,0.0,0.010870158170718005,0.0
26,42,0.0,0.006397376885836454,0.0
27,45,0.0,0.005094712293744544,0.0
28,43,0.0,0.005661630832389905,0.0
29,47,0.0,0.010209002576718073,0.0
30,46,0.0,0.007285610444918061,0.0
31,47,0.0,0.003605714396369954,0.0
32,48,-55.99056332298354,0.007517375124635879,9.992007221626409e-16
33,48,-55.99056332298321,0.014457171715719582,-1.0658141036401503e-14
34,49,-55.995533916457745,0.014872362736973718,4.440892098500626e-16
35,49,-55.99553391645757,0.009727594802548487,-2.4424906541753444e-15
36,50,-55.99545886698109,0.01122901369200962,3.1086244689504383e-15
37,50,-55.99545886698118,0.016913962807981832,-6.217248937900877e-15
38,51,-56.00138322909461,0.01100057563917216,-4.6629367034256575e-15
39,51,-56.00138322909464,0.013444601529529927,2.6645352591003757e-15
40,52,-56.00014259880803,0.015577580429128662,-4.440892098500626e-15
41,52,-56.00014259880783,0.009989245639843942,7.327471962526033e-15
42,53,-55.99439408651634,0.01204572971514308,7.771561172376096e-16
43,53,-55.99439408651648,0.009837448171693144,6.661338147750939e-15
44,54,-56.00605764960672,0.00866650677205092,-2.886579864025407e-15
45,54,-56.006057649606845,0.013622450028088,-3.552713678800501e-15
46,55,-56.00213945286976,0.014257967200212749,-3.9968028886505635e-15
47,55,-56.00213945286989,0.007498117752998766,-3.552713678800501e-15
48,56,-56.00715039477673,0.00848137589801729,-3.1108449149996886e-13
50,57,-56.01359556739029,0.01573093971419383,-1.27675647831893e-13
49,56,-56.007171375491254,0.0188133547156153,2.947087018867478e-12
51,58,-56.01514918222274,0.013205812207706292,-3.6193270602780103e-13
52,57,-56.01276172865388,0.013862758248971133,-2.615685446016869e-13
54,59,-56.01699593454202,0.015700782390388808,5.839773109528323e-13
53,58,-56.01551196640615,0.014388199651480528,-2.473576898864849e-13
55,59,-56.01699356258422,0.008446231675189842,-3.33288951992472e-13
56,60,-56.02880305467683,0.01429070160961519,-2.168931700907706e-12
57,60,-56.03039977418656,0.01580686574735375,1.0312517506605445e-10
58,61,-56.037544857460404,0.016597918147463878,1.0325018617862725e-10
59,61,-56.03143398405609,0.01118158429361214,-2.588596004216015e-12
60,61,-56.036060974497715,0.014998462474607262,3.152578198495348e-11
