sweep,max_energy_reldiff,max_ee_diff,converged_this_sweep,ref_edge,ref_energy,ref_energy_reldiff,ref_truncation_error,ref_lanczos_residual,ref_lanczos_retried,num_lanczos_retries
3,0.00045307038850384007,0.004275513198099743,False,60,-56.02946543471621,0.0001495903131973897,4.20944390455702e-11,1.6758928839136315e-09,False,0
4,0.0002056773637535425,0.003978296084303806,False,60,-56.036924128258065,0.0001331209120769561,1.0586831411529829e-10,1.5306577163979797e-09,False,0
