sweep,max_energy_reldiff,max_ee_diff,converged_this_sweep,ref_edge,ref_energy,ref_energy_reldiff,ref_truncation_error,ref_lanczos_residual,ref_lanczos_retried,num_lanczos_retries
3,0.0005265285394815411,0.0058441963779453975,False,60,-56.01818986382103,0.00038955251874517316,2.9515221378062506e-09,1.9517295730362688e-10,False,0
4,0.0006776738850671205,0.004722451847433367,False,60,-56.02864724835909,0.00018667837292651868,1.0891990642747373e-09,2.272129255217909e-10,False,0
