sweep,max_energy_reldiff,max_ee_diff,converged_this_sweep,ref_edge,ref_energy,ref_energy_reldiff,ref_truncation_error,ref_lanczos_residual,ref_lanczos_retried,num_lanczos_retries
3,5.335712847565066e-05,0.0006564644521324908,False,60,-64.53267445075781,2.4916332627578086e-05,9.162427483389024e-10,4.858234327917566e-09,False,0
4,5.4121912224425195e-05,0.0018473134464477945,False,60,-64.53432538318285,2.5582891753472836e-05,2.624334083378699e-10,3.388421001055053e-09,False,0
